,date,open,high,low,close,volume,tic,day,macd,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,close_30_ema,close_60_ema,close_180_ema,boll,boll_ub,boll_lb
10,2020-01-15,1521.4283447265625,1525.4403076171875,1503.99365234375,1489.31103515625,7299939,RELIANCE.NS,2,1.0148747993935103,53.23678520343752,-16.982800643358832,8.158072548171823,1493.8912575461648,1493.8912575461648,1494.907272693523,1494.418018007418,1494.07036126993,1493.8912575461648,1524.539913707725,1463.2426013846045
11,2020-01-16,1514.6427001953125,1528.85791015625,1513.652099609375,1503.0426025390625,5929338,RELIANCE.NS,3,1.2735440318938345,57.91359491159871,39.72456489553367,3.5569114594509608,1494.6538696289062,1494.6538696289062,1495.8601702066949,1495.2756739371707,1494.8645811695258,1494.6538696289062,1524.3500187529194,1464.9577205048931
12,2020-01-17,1538.91259765625,1570.0673828125,1538.615478515625,1545.165771484375,13597387,RELIANCE.NS,4,3.82794677896959,68.05277187690531,214.7998245727477,32.34443757745424,1498.5394005408655,1498.5394005408655,1501.3467017100363,1499.926871346333,1498.9970816708037,1498.5394005408655,1538.4572544125488,1458.6215466691822
13,2020-01-20,1593.8914794921875,1593.8914794921875,1512.067138671875,1497.6185302734375,15019904,RELIANCE.NS,0,2.934578184134807,53.111784203961584,105.12679031258924,7.505829199085576,1498.473624093192,1498.473624093192,1500.9503776705476,1499.7239332955016,1498.8913450548764,1498.473624093192,1536.8286161607691,1460.118632025615
14,2020-01-21,1514.2464599609375,1531.33447265625,1507.7083740234375,1499.1334228515625,8732832,RELIANCE.NS,1,2.3132977708710314,53.44864123872616,-7.275305141019218,4.1847811456027735,1498.5176106770834,1498.5176106770834,1500.7649737691029,1499.6747309450939,1498.908768827317,1498.5176106770834,1535.4789762816704,1461.5562450724965
15,2020-01-22,1529.5018310546875,1532.22607421875,1516.7230224609375,1498.5958251953125,4763978,RELIANCE.NS,2,1.780193273440318,53.30804507973531,9.767232134395169,4.807050747999369,1498.5224990844727,1498.5224990844727,1500.551637094773,1499.5891590178676,1498.8875379384217,1498.5224990844727,1534.2305921014615,1462.8144060674838
16,2020-01-23,1522.072265625,1527.4710693359375,1506.420654296875,1492.2432861328125,5190829,RELIANCE.NS,3,0.9584106941847494,51.64731974853181,-30.829474556747186,2.743074055522041,1498.153133616728,1498.153133616728,1499.7612494887394,1499.0324338119253,1498.4609993845183,1498.153133616728,1532.8612516936835,1463.4450155397724
17,2020-01-24,1512.6614990234375,1521.9237060546875,1504.290771484375,1487.0633544921875,6751025,RELIANCE.NS,4,-0.009301545057041949,50.324844844706256,-54.46900915940298,4.218733379701543,1497.5370347764756,1497.5370347764756,1498.5891612266087,1498.162725413265,1497.7662336742083,1497.5370347764756,1531.6122617370054,1463.4618078159458
18,2020-01-27,1500.675048828125,1510.1353759765625,1490.8680419921875,1472.4033203125,6178444,RELIANCE.NS,0,-1.6933082065324925,46.8152182348314,-123.57102494659327,12.840363083971868,1496.2142076994244,1496.2142076994244,1496.2374126058814,1496.3627475111502,1496.2936788732977,1496.2142076994244,1531.279925961207,1461.1484894376417
19,2020-01-28,1494.4342041015625,1495.8211669921875,1449.8568115234375,1438.3919677734375,11321622,RELIANCE.NS,1,-5.187826086551468,40.10298092805829,-241.68288493570583,32.14549229659907,1493.323095703125,1493.323095703125,1491.1704790985698,1492.4568199248642,1493.0828804392754,1493.323095703125,1536.1433111602435,1450.5028802460067
20,2020-01-29,1460.208740234375,1480.3675537109375,1450.3026123046875,1446.3084716796875,11420535,RELIANCE.NS,2,-7.301857268667618,42.10182051717688,-211.19733646587613,32.14549229659908,1491.0843040829614,1491.0843040829614,1487.3294649415395,1489.451417292671,1490.5993933527627,1491.8693115234375,1539.0102224976529,1444.7284005492222
21,2020-01-30,1465.1121826171875,1465.8056640625,1426.4783935546875,1411.026611328125,10338837,RELIANCE.NS,3,-11.218134408074775,36.487937575394454,-251.70507674691913,40.35793502413145,1487.4453180486505,1487.4453180486505,1480.931545977644,1484.5040053871355,1486.544947042927,1487.395556640625,1546.5412203593146,1428.2498929219355
22,2020-01-31,1439.3563232421875,1439.60400390625,1393.9864501953125,1379.6541748046875,16037262,RELIANCE.NS,4,-16.25377941382567,32.50149228391078,-273.7535301325764,49.056758223408664,1482.7587466032608,1482.7587466032608,1472.6005995863015,1478.0840865716104,1481.307563075332,1481.2627807617187,1557.0047949870216,1405.5207665364157
23,2020-02-03,1357.03662109375,1386.804443359375,1350.2509765625,1354.0968017578125,14173717,RELIANCE.NS,0,-21.72999687665265,29.761308259227008,-292.79159811530934,57.6563449212131,1477.3978322347004,1477.3978322347004,1463.0225685154148,1470.702345220997,1475.3024313871547,1475.59423828125,1570.2829621792005,1380.9055143832995
24,2020-02-04,1386.85400390625,1419.048828125,1384.6746826171875,1394.06982421875,11714666,RELIANCE.NS,1,-22.95464493959048,38.19254564646498,-180.12140631625596,39.67386184986946,1474.0647119140624,1474.0647119140624,1457.5389157042018,1466.2587925445541,1471.6015620977462,1470.7955261230468,1571.9105344508544,1369.6805177952392
25,2020-02-05,1421.42626953125,1439.158203125,1416.8695068359375,1415.6689453125,8524871,RELIANCE.NS,2,-22.122346064312296,42.078913891829565,-118.18568434721521,30.100080460814237,1471.8187208909255,1471.8187208909255,1454.2583400507729,1463.3974312318999,1469.1383367800188,1467.6362915039062,1571.5993971060025,1363.67318590181
26,2020-02-06,1440.446044921875,1453.224853515625,1426.5775146484375,1424.75830078125,7171051,RELIANCE.NS,3,-20.571091777278298,43.62214824114409,-90.65085757099094,23.95203049503653,1470.075742368345,1470.075742368345,1451.97850958966,1461.2627503495837,1467.2462947807094,1463.2285217285157,1566.582247317191,1359.8747961398403
27,2020-02-07,1437.3751220703125,1438.71240234375,1414.8883056640625,1401.155517578125,5634549,RELIANCE.NS,4,-20.809476160791064,40.7085215923411,-110.29062322914852,26.92076593132103,1467.6143057686943,1467.6143057686943,1448.1003024043978,1458.014973799976,1464.5149293836394,1457.65771484375,1561.820643946298,1353.494785741202
28,2020-02-10,1414.591064453125,1431.9267578125,1397.2059326171875,1403.061279296875,6988250,RELIANCE.NS,0,-20.616091397254195,41.03747287103539,-113.27368798134552,31.12807829963142,1465.3883393386316,1465.3883393386316,1444.7035139494312,1455.1074326636592,1462.049842090224,1452.3752197265626,1556.3522609732663,1348.3981784798589
29,2020-02-11,1433.8089599609375,1452.432373046875,1431.48095703125,1419.822509765625,6460912,RELIANCE.NS,1,-19.008476714332346,43.87075023835518,-71.19302350265349,22.656636462817932,1463.8694783528647,1463.8694783528647,1442.8472569478668,1453.2773697792345,1460.4038179265774,1448.6295776367188,1551.5736306270153,1345.6855246464222
30,2020-02-12,1442.476806640625,1461.001220703125,1441.3375244140625,1436.974853515625,6245738,RELIANCE.NS,2,-16.278173008701742,46.58778040361488,-48.684557615832034,19.32419130496677,1462.5891682942708,1463.0019098097277,1442.4135200881244,1452.4476644445772,1459.5153700215278,1446.0127685546875,1547.2492489067163,1344.7762882026586
31,2020-02-13,1463.8739013671875,1463.8739013671875,1448.8662109375,1440.7376708984375,6260549,RELIANCE.NS,3,-13.67957476289962,47.16816231272803,-38.23916128221192,18.21036948652797,1460.5970336914063,1462.30615234375,1442.290887428606,1451.8622919784357,1458.8219357872963,1442.8975219726562,1540.5146559275834,1345.2803880177291
32,2020-02-14,1463.378662109375,1487.3514404296875,1439.4554443359375,1453.8826904296875,9796645,RELIANCE.NS,4,-10.517037351375166,49.16440130530109,-21.695409921215063,9.563819390312855,1458.9828002929687,1462.0508959221117,1443.1318511812974,1451.9615819415642,1458.6441375654279,1438.3333679199218,1523.568024845715,1353.0987109941286
33,2020-02-17,1475.018310546875,1492.0072021484375,1460.456298828125,1444.74462890625,6068321,RELIANCE.NS,0,-8.603508084498799,47.86381193765813,-11.868581428412076,7.944071171564741,1458.2253662109374,1461.541888068704,1443.2479229167618,1451.6126216787472,1458.1559747241483,1435.6896728515626,1516.3384739857806,1355.0408717173445
34,2020-02-18,1462.041259765625,1462.041259765625,1443.7149658203125,1434.1405029296875,5135183,RELIANCE.NS,1,-7.801538091738848,46.39060571347094,-39.417269244955975,12.74256915214699,1456.3619140625,1460.7589913504464,1442.5973108359253,1450.7807438869322,1457.3323559026965,1432.4400268554687,1507.3591760796014,1357.520877631336
35,2020-02-19,1465.4588623046875,1492.304443359375,1461.248779296875,1469.715576171875,6499952,RELIANCE.NS,2,-4.4091378329208055,51.56446425659113,6.3285690008249595,2.728883494117201,1456.0573120117188,1461.007785373264,1444.5212576836755,1451.669094342807,1457.7473948416384,1430.9960144042968,1501.5313334495843,1360.4606953590094
36,2020-02-20,1482.9432373046875,1493.83984375,1469.8671875,1452.2701416015625,7795779,RELIANCE.NS,3,-3.021980509781315,49.157748084716395,5.299850461873368,2.2522230898773614,1454.0358601888022,1460.7716328388935,1445.067501547937,1451.6969003191605,1457.5678516364792,1428.9973571777343,1494.296371332508,1363.6983430229607
37,2020-02-24,1455.9490966796875,1463.1309814453125,1426.0325927734375,1412.199462890625,9862350,RELIANCE.NS,0,-4.940717863801865,44.25026913080199,-56.14791437788457,14.032831907072765,1450.6901204427083,1459.493417840255,1442.764293812866,1449.893944332924,1456.1123143491445,1425.2541625976562,1484.874178718353,1365.6341464769594
38,2020-02-25,1437.7713623046875,1437.7713623046875,1396.7601318359375,1384.296630859375,12804341,RELIANCE.NS,1,-8.509699917072794,41.28156152058154,-98.87752299664967,20.640177604492596,1446.54296875,1457.5652950971555,1438.6898548321017,1446.9376163769161,1453.8557405642266,1420.848828125,1478.796957248165,1362.900699001835
39,2020-02-26,1396.7601318359375,1399.0880126953125,1374.32275390625,1360.449462890625,13550903,RELIANCE.NS,2,-13.027199795927572,38.97005908003048,-138.43688989648166,25.19885421142396,1442.0667724609375,1455.137399291992,1433.2655612838075,1443.0870720765217,1450.9793505925156,1416.9517028808593,1480.1756187351705,1353.7277870265482
40,2020-02-27,1374.9666748046875,1380.7122802734375,1356.1451416015625,1354.8299560546875,11562875,RELIANCE.NS,3,-16.844690316165952,38.44529263096851,-150.1031363411123,28.634545421564965,1437.5840698242187,1452.6908762862042,1427.8537777036893,1439.203344033229,1448.0758173069996,1412.3777770996094,1479.7586699232957,1344.996884275923
41,2020-02-28,1342.177490234375,1344.2578125,1312.5582275390625,1298.535400390625,18144221,RELIANCE.NS,4,-23.96732968505762,33.73729054804522,-205.8820119353846,35.933782953956694,1430.7671630859375,1449.0205078125,1418.971058098878,1433.0819617085667,1443.64482081031,1406.7532165527343,1491.2223636676865,1322.2840694377821
42,2020-03-02,1342.3756103515625,1356.1451416015625,1288.8826904296875,1286.31884765625,13614473,RELIANCE.NS,0,-30.210857435549997,32.834616495526575,-200.93007364340318,39.415685665629425,1422.1389322916666,1445.2367482739826,1409.8972035046338,1426.7631374598084,1439.068171250339,1402.0864501953124,1501.7975379504041,1302.3753624402207
43,2020-03-03,1317.214111328125,1341.1868896484375,1309.58642578125,1312.41357421875,12644541,RELIANCE.NS,1,-32.73688818157211,36.58389461660267,-168.41169755783034,39.41568566562943,1415.9654337565105,1442.2180397727273,1403.2548177868512,1421.8899019259557,1435.449050032946,1400.0022888183594,1505.510855302235,1294.4937223344837
44,2020-03-04,1339.3046875,1341.0877685546875,1295.6187744140625,1309.3349609375,10201574,RELIANCE.NS,2,-34.578486956194865,36.33634115807917,-159.73997277645157,41.42554591570253,1409.638818359375,1439.2650824652778,1396.8783598128148,1417.1398414594041,1431.907440424192,1395.7655456542968,1508.8129450872284,1282.7181462213653
45,2020-03-05,1339.5028076171875,1345.1988525390625,1293.7366943359375,1281.4320068359375,14080540,RELIANCE.NS,3,-37.790925002839,34.16851962036084,-155.7978832640777,40.01129987726856,1402.4000244140625,1435.8339286472487,1389.0667883658098,1411.4660988967426,1427.7524722866392,1389.0536987304688,1512.5796848832265,1265.527712577711
46,2020-03-06,1258.07470703125,1276.0543212890625,1229.446044921875,1242.1922607421875,15568253,RELIANCE.NS,4,-42.926605931474114,31.43978581227482,-207.8346833885159,48.3646213234451,1394.064990234375,1431.713893159907,1379.1598449332175,1404.4522876732765,1422.712213341679,1379.9253967285156,1518.417748311294,1241.4330451457372
47,2020-03-09,1228.4058837890625,1229.3470458984375,1084.718017578125,1088.897216796875,40698294,RELIANCE.NS,0,-58.404465173346125,23.768582763268142,-290.45550385670447,61.00866383265334,1380.7927856445312,1424.5718790690105,1359.6384310736184,1391.489457202081,1413.7887803221822,1364.312481689453,1553.7587915592542,1174.866171819652
48,2020-03-11,1097.595947265625,1167.3843994140625,1097.595947265625,1127.4041748046875,27495503,RELIANCE.NS,2,-66.85246655488072,28.31379181217872,-244.83879014979448,61.00866383265332,1369.292814127604,1418.507232043208,1344.0623257946722,1380.7301995125,1406.2514411254501,1350.5296264648437,1566.3764435549842,1134.682809374703
49,2020-03-12,1074.8118896484375,1090.66162109375,1038.8526611328125,1038.906494140625,25830369,RELIANCE.NS,3,-79.6248257898003,24.79850118603892,-260.33735440925284,64.75719523563768,1355.976631673177,1410.9152172851564,1323.6474726024255,1366.9136605348017,1396.7287161197673,1331.4838256835938,1585.4437904120516,1077.523860955136
50,2020-03-13,988.6287841796875,1129.29541015625,933.5508422851562,1080.2479248046875,33826739,RELIANCE.NS,4,-85.48107415479103,29.05508643117291,-224.08921284403806,70.08952748039599,1343.7746134440104,1404.4315448835785,1307.4028215621834,1355.4143868034023,1388.6447839093487,1313.647479248047,1585.8636543183984,1041.4313041776954
51,2020-03-16,1050.5914306640625,1069.5616455078125,995.5630493164062,992.6785888671875,17759556,RELIANCE.NS,0,-95.95832266007369,25.849044852550676,-206.85112406688987,70.08952748039597,1329.829679361979,1396.51321880634,1286.444535387219,1340.9694856959145,1378.6750364192926,1291.2445251464844,1591.7052531473091,990.7837971456597
52,2020-03-17,1037.4163818359375,1050.046630859375,993.7799682617188,985.1531982421875,20973312,RELIANCE.NS,1,-103.65952999364436,25.597941638415506,-183.949931139771,70.17131040531048,1316.6796468098958,1388.751708984375,1266.4223541360127,1326.899122050274,1368.9048719417501,1267.8080505371095,1587.3700678582716,948.2460332159474
53,2020-03-18,1015.6724243164062,1026.1728515625,951.9761962890625,946.5484008789062,20643079,RELIANCE.NS,2,-111.54257828189634,24.343016961776485,-176.9651166927406,72.02636185335116,1303.0947001139323,1380.5627588342738,1245.2063989545654,1311.959518335052,1358.5613266203577,1242.8982391357422,1581.489960207086,904.3065180643983
54,2020-03-19,911.4602661132812,957.9198608398438,883.822265625,896.8998413085938,28337941,RELIANCE.NS,3,-120.35078618792454,22.85250630709926,-178.53911889793974,74.68189471680932,1286.5223673502603,1371.768887606534,1222.146358629892,1295.7617486792944,1347.405141356134,1216.0362060546875,1575.35444673563,856.7179653737447
55,2020-03-20,930.6781005859375,1025.1822509765625,921.267333984375,994.877685546875,29240849,RELIANCE.NS,4,-118.15787703275669,31.424365022946702,-130.30150659294407,59.247811267722014,1272.4959920247395,1365.0386875697545,1207.125158400264,1284.0924964285632,1338.9964961122025,1192.2943115234375,1543.698983978435,840.88963906844
56,2020-03-23,907.5968627929688,941.0795288085938,867.4276733398438,864.0125122070312,18769636,RELIANCE.NS,0,-125.4097970588532,27.242085995391278,-148.37862227014347,62.0260645310317,1253.8044657389323,1356.248754668654,1184.4830500614387,1267.8975530421494,1327.8101774835177,1162.881430053711,1521.0739874334954,804.6888726739267
57,2020-03-24,921.267333984375,960.8917236328125,887.388427734375,922.017333984375,21106643,RELIANCE.NS,1,-125.0813325896803,31.426785434535674,-122.02798580103294,57.927496225371655,1237.833192952474,1348.7620060361664,1167.1883527132138,1254.6395967710837,1318.3713716912428,1138.3723236083983,1491.7846127562555,784.9600344605412
58,2020-03-25,954.7499389648438,1140.7369384765625,954.205078125,1057.7200927734375,33749620,RELIANCE.NS,2,-112.67831354678447,39.805691103109055,-68.7695243341587,27.614048482094294,1226.3218200683593,1343.8290922520525,1159.9850615513335,1247.1330804257386,1312.3817179477742,1122.0434967041015,1457.326432918572,786.760560489631
59,2020-03-26,1085.510498046875,1106.412353515625,1032.5623779296875,1042.0340576171875,21111073,RELIANCE.NS,3,-102.91598021311165,39.23246474809846,-60.40230713583629,27.614048482094294,1213.7288716634114,1338.799175008138,1152.2335558995962,1239.3562357412177,1306.2424856341606,1106.1227264404297,1423.501551014383,788.7439018664763
60,2020-03-27,1084.718017578125,1096.9024658203125,1036.376220703125,1041.4476318359375,19225132,RELIANCE.NS,4,-94.14030519916037,39.21062699779429,-56.7266106048834,27.614048482094294,1200.5446309407553,1331.566899617513,1144.9616650341002,1231.8903385852952,1300.298648896251,1090.4536102294921,1386.3488333676119,794.5583870913724
61,2020-03-30,1030.8287353515625,1064.7076416015625,1010.4221801757812,1007.0942993164062,13951078,RELIANCE.NS,0,-88.91023579926673,37.93113602137283,-63.38854103284217,29.767771718664566,1186.0898518880208,1323.3434427897134,1135.9223232202007,1223.4518024929548,1293.791271686051,1075.8815551757812,1356.964149203446,794.7989611481164
62,2020-03-31,1063.8656005859375,1119.191162109375,1038.1593017578125,1088.5062255859375,20441125,RELIANCE.NS,1,-77.35152998291665,42.52869112161107,-39.95095940292808,21.89198074925557,1173.9106363932292,1316.446718343099,1132.8167223045143,1218.4100869241222,1289.2853902455654,1065.9909240722657,1329.2515728694177,802.7302752751136
63,2020-04-01,1111.7120361328125,1114.0400390625,1035.3856201171875,1055.9610595703125,19197220,RELIANCE.NS,2,-69.99264168049149,41.264673081326194,-41.724139623853745,22.140838837597514,1160.9511840820312,1309.5882751464844,1127.7878566437678,1212.3684478875102,1284.2192825070356,1053.1682983398437,1289.4965200491965,816.8400766304909
64,2020-04-03,1123.7974853515625,1123.7974853515625,1046.38134765625,1053.029052734375,19091236,RELIANCE.NS,4,-63.66162269785855,41.15068745384673,-36.24852378422563,20.7408863073153,1148.247469075521,1302.3046915690104,1122.900672853764,1206.468443327259,1279.2524730317664,1040.3530029296876,1243.6864905909679,837.0195152684074
65,2020-04-07,1091.7513427734375,1202.6005859375,1089.6710205078125,1178.76318359375,25093419,RELIANCE.NS,1,-48.003592070241666,47.57493313161678,2.644930291649568,10.18920081944533,1138.5490559895834,1297.303184000651,1126.549429842765,1205.4469078578663,1277.1158894785979,1035.2195617675782,1216.9641233137258,853.4750002214304
66,2020-04-08,1168.9197998046875,1217.459716796875,1149.107666015625,1165.1292724609375,23019764,RELIANCE.NS,2,-36.271063368350724,46.999408820199285,17.590447725462205,8.342319593970842,1128.977693684896,1291.506776936849,1129.0673234740013,1203.966382160487,1274.758921547637,1031.3664123535157,1197.2068914757342,865.525933231297
67,2020-04-09,1202.6005859375,1221.2239990234375,1181.7977294921875,1192.2989501953125,15244658,RELIANCE.NS,3,-24.509222110715655,48.28901058829858,34.1695697544894,7.868506970189353,1121.6476765950522,1286.1688985188803,1133.1910171462725,1203.5396152611288,1273.0405756892515,1036.5364990234375,1215.8301122606574,857.2428857862176
68,2020-04-13,1192.6448974609375,1203.5911865234375,1168.9197998046875,1162.197265625,10925447,RELIANCE.NS,0,-17.405413233241234,46.97890186864289,29.467533844663436,9.272721654102707,1114.244364420573,1280.3936665852864,1135.0813570352002,1202.0331212032154,1270.7531535057594,1038.2761535644531,1221.904849065335,854.6474580635713
69,2020-04-15,1185.8096923828125,1224.3939208984375,1132.2672119140625,1123.7879638671875,16301024,RELIANCE.NS,2,-14.69254696959456,45.354663202867926,25.010001326144007,13.169275454980314,1106.3556477864583,1274.2112101236978,1134.345846557518,1199.1922841724468,1267.7491000829539,1042.5202270507812,1230.0915433299363,854.948910771626
70,2020-04-16,1139.0528564453125,1176.2998046875,1134.2484130859375,1141.5755615234375,17285802,RELIANCE.NS,3,-10.986283477382813,46.24503160038323,25.338434048007485,13.169275454980319,1099.24716796875,1268.4156188964844,1134.8164121372854,1197.10773868639,1265.1940342764622,1045.5866088867188,1237.7048673900658,853.4683503833716
71,2020-04-17,1204.581787109375,1218.4503173828125,1181.4510498046875,1196.25732421875,15353792,RELIANCE.NS,4,-3.611204130475926,48.89318947880762,61.48840070730284,7.487979361260109,1095.8378987630208,1263.3025309244792,1138.8131758409945,1197.0770751277448,1263.8107647061424,1055.7655456542968,1257.4166047383214,854.1144865702723
72,2020-04-20,1214.4879150390625,1245.19677734375,1190.7132568359375,1215.608642578125,16628269,RELIANCE.NS,0,3.746392593940982,49.798573098269394,78.66367852079563,4.058844296756916,1093.4808919270833,1257.809912109375,1143.8060932109047,1197.7430933485075,1262.8521935710503,1067.2883178710938,1278.080401601941,856.4962341402465
73,2020-04-21,1198.6380615234375,1240.2437744140625,1153.070068359375,1209.3048095703125,28322996,RELIANCE.NS,1,8.966637054600369,49.503042031676365,73.36860084929425,8.317330949447342,1090.0439331054688,1253.0046834309896,1148.0624168269178,1198.157311554212,1261.7966515073842,1080.4261383056642,1292.2834373592925,868.5688392520358
74,2020-04-22,1307.605224609375,1371.895751953125,1287.79296875,1332.693115234375,65848350,RELIANCE.NS,2,22.768649705727285,54.920080633810734,166.8607253965433,6.670343578986765,1090.8225382486978,1250.2306783040365,1160.054728753435,1202.9626787591565,1263.1821815654457,1102.215802001953,1324.0064259318513,880.4251780720549
75,2020-04-23,1354.5106201171875,1372.8369140625,1340.592529296875,1339.8277587890625,30211857,RELIANCE.NS,3,33.88984452628347,55.20750494913111,177.47457405602597,6.765748789656081,1092.769063313802,1247.5845438639324,1171.726422043938,1207.8369556632424,1264.6674517665708,1119.4633056640625,1359.0445531565856,879.8820581715395
76,2020-04-24,1337.4720458984375,1480.9124755859375,1334.5498046875,1384.8828125,62296159,RELIANCE.NS,4,45.801602566059046,56.9985953443307,197.53041867712537,16.861547589792757,1097.5254150390624,1245.7952026367188,1185.5598662292384,1214.1244463658588,1266.9777934059548,1145.506820678711,1381.3806453159254,909.6329960414965
77,2020-04-27,1420.5347900390625,1461.1497802734375,1409.6380615234375,1397.343994140625,26989849,RELIANCE.NS,0,55.603515318400014,57.48499521912716,186.8924997788232,16.86154758979275,1107.806974283854,1244.2998799641928,1199.2990052700225,1220.6134933590185,1269.4629174404254,1169.2731536865235,1406.1167974416892,932.4295099313579
78,2020-04-28,1436.384521484375,1441.7833251953125,1379.0777587890625,1395.7801513671875,36206232,RELIANCE.NS,1,62.52449897550514,57.400703454675366,156.75516908975138,13.153793000141278,1116.752840169271,1243.0228271484375,1212.0408378680331,1226.8010602323716,1271.8517162296112,1186.1761566162108,1437.3200384125448,935.0322748198769
79,2020-04-29,1431.3323974609375,1440.000244140625,1406.666259765625,1394.6072998046875,17303785,RELIANCE.NS,2,67.14064779950945,57.33547647166277,145.77713985671556,13.15379300014127,1128.6095336914063,1242.2930826822917,1223.8763476975514,1232.7136283482434,1274.155052853065,1203.8048187255858,1461.7518294689808,945.8578079821908
80,2020-04-30,1440.29736328125,1480.9124755859375,1424.5467529296875,1432.7723388671875,32926121,RELIANCE.NS,3,73.03079554765327,58.90735886421123,148.30306875134474,16.929748789283494,1140.3603474934896,1242.06748046875,1237.414532473697,1239.7453849952701,1277.1085015666035,1223.3710540771485,1488.7243060175213,958.0178021367758
81,2020-05-04,1426.4783935546875,1451.24365234375,1404.14013671875,1402.6705322265625,24670336,RELIANCE.NS,0,74.41576294853462,57.18822431381215,123.96930282304349,14.36404428672819,1154.0267456054687,1241.9282124837239,1248.1213577870762,1245.4584619924199,1279.4288965435153,1243.1498657226562,1499.4421720779976,986.8575593673147
82,2020-05-05,1440.0498046875,1465.1121826171875,1433.61083984375,1427.54345703125,20723079,RELIANCE.NS,1,76.63363593245026,58.23020627341879,124.15521137838996,15.665028483676776,1168.773087565104,1242.7263671875,1259.7428201975222,1251.8288748978819,1282.1458757322512,1260.1017272949218,1518.1699858199245,1002.0334687699192
83,2020-05-06,1450.2530517578125,1471.00634765625,1431.9267578125,1427.6412353515625,18685710,RELIANCE.NS,2,77.50551887011602,58.234340128791715,114.97705752430079,16.224589623681638,1184.8095153808595,1243.9521077473958,1270.6150968556935,1257.966337293327,1284.7954825565964,1278.6857360839845,1528.2474954114643,1029.1239767565046
84,2020-05-07,1441.3375244140625,1499.4368896484375,1431.4315185546875,1472.7943115234375,23087436,RELIANCE.NS,3,80.90228985106478,60.119804183776225,115.68810984655715,18.90929734042501,1204.005997721354,1245.2641825358073,1283.7041019691726,1265.4499198772205,1288.1947743293172,1299.6739990234375,1539.7538749235237,1059.5941231233514
